0.00	0.00	366.60	440.70	588.12	589.70	664.36	738.97	740.44	741.81	742.95	743.88	744.66	745.29	745.79	746.17	746.46	746.67	746.78	746.82	746.78	746.65	746.45	746.17	745.80	745.34	744.79	744.13	743.37	742.49	741.48	740.32	739.00	737.49	735.76	733.91	732.01	657.49	583.10	581.37	434.95	361.74	0.00	
0.00	73.02	366.36	513.40	587.82	662.40	664.08	738.72	740.23	741.62	742.76	816.93	817.73	818.40	818.95	819.36	819.68	819.90	820.03	820.07	820.03	819.90	819.69	819.39	819.00	818.51	817.93	817.24	816.44	815.51	814.46	813.26	811.93	737.60	735.91	734.08	732.20	657.71	655.87	581.58	471.41	361.78	0.00	
0.00	73.00	365.97	512.94	587.31	661.88	663.54	738.16	739.67	741.07	742.23	816.39	817.21	817.89	818.43	818.86	819.18	819.40	819.54	819.58	819.55	819.42	819.22	818.93	818.55	818.08	817.51	816.84	816.05	815.15	814.13	812.97	811.67	737.38	735.73	733.96	732.14	657.68	655.88	581.62	471.47	361.90	0.00	
0.00	0.00	365.43	439.39	586.60	588.19	662.75	737.32	738.78	740.16	741.34	742.31	743.10	743.75	744.27	744.67	744.98	745.19	745.32	745.37	745.35	745.24	745.06	744.80	744.46	744.04	743.53	742.93	742.23	741.42	740.49	739.43	738.22	736.84	735.24	733.57	731.82	657.41	583.10	581.50	435.13	362.09	0.00	
0.00	0.00	291.73	438.51	512.77	587.19	661.67	663.20	737.61	738.92	740.08	741.06	741.85	742.50	743.02	743.42	743.72	743.93	744.06	744.12	744.09	743.99	743.82	743.57	743.25	742.84	742.35	741.78	741.11	740.33	739.45	738.43	737.27	735.94	734.48	732.94	658.64	656.97	582.75	508.72	435.01	289.88	0.00	
0.00	0.00	291.09	437.54	511.67	585.99	660.39	661.86	736.21	737.47	738.57	739.50	740.28	740.92	741.42	741.81	742.11	742.32	742.45	742.50	742.48	742.39	742.22	741.98	741.67	741.29	740.82	740.27	739.64	738.90	738.07	737.11	736.04	734.83	733.50	732.08	657.90	656.37	582.29	508.41	435.02	290.10	0.00	
0.00	0.00	145.40	363.91	437.78	511.91	586.13	660.38	661.67	662.85	736.92	737.81	738.56	739.17	739.66	740.04	740.32	740.53	740.65	740.70	740.68	740.60	740.44	740.21	739.92	739.55	739.11	738.59	737.99	737.30	736.51	735.63	734.64	733.54	659.58	658.33	656.98	582.98	509.11	435.48	362.67	145.09	0.00	
0.00	0.00	0.00	290.69	436.80	510.67	584.73	585.95	660.04	661.11	662.08	662.91	663.58	664.12	664.56	664.89	665.14	665.32	665.43	665.48	665.46	665.39	665.25	665.06	664.80	664.49	664.11	663.66	663.15	662.56	661.89	661.14	660.28	659.29	658.24	657.15	583.29	582.18	508.54	435.37	290.31	0.00	0.00	
0.00	0.00	0.00	72.70	290.68	436.81	510.56	511.59	585.47	586.41	587.28	661.10	661.71	662.22	662.62	662.93	663.17	663.34	663.45	663.49	663.48	663.41	663.28	663.09	662.85	662.55	662.19	661.77	661.29	660.75	660.14	659.46	658.70	585.02	584.13	583.24	509.61	508.77	435.55	290.42	72.63	0.00	0.00	
0.00	0.00	0.00	0.00	145.40	290.71	436.69	437.44	511.08	511.85	585.57	586.21	586.73	587.16	587.50	587.76	587.96	588.11	588.20	588.24	588.22	588.16	588.05	587.89	587.69	587.43	587.13	586.78	586.38	585.93	585.43	584.88	584.26	583.57	510.09	509.42	436.07	435.75	290.53	145.31	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	72.73	290.89	363.79	437.06	437.59	438.10	511.60	512.00	512.34	512.62	512.84	513.01	513.13	513.20	513.23	513.22	513.17	513.07	512.94	512.77	512.56	512.30	512.01	511.68	511.32	510.92	510.50	510.06	436.77	436.28	436.01	363.28	290.67	72.68	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	145.63	291.32	291.27	364.36	364.61	364.87	365.10	365.29	365.44	365.55	365.63	365.68	365.70	365.70	365.66	365.59	365.50	365.38	365.24	365.06	364.86	364.64	364.39	364.13	363.86	363.64	363.51	290.79	290.85	145.40	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	72.98	73.05	73.10	73.14	73.16	73.19	73.20	73.21	73.22	73.22	73.21	73.20	73.18	73.15	73.12	73.09	73.05	73.00	72.95	72.90	72.84	72.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
