0.00	0.00	0.27	0.13	0.15	0.07	0.07	0.09	0.06	0.04	0.03	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.03	0.03	0.03	0.03	0.06	0.08	0.09	0.11	0.13	0.18	0.29	0.40	0.00	
0.00	0.00	0.26	0.12	0.14	0.07	0.07	0.09	0.06	0.04	0.03	0.06	0.06	0.05	0.05	0.05	0.05	0.04	0.04	0.04	0.04	0.04	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.04	0.04	0.04	0.04	0.04	0.04	0.05	0.05	0.05	0.06	0.06	0.03	0.05	0.08	0.09	0.11	0.13	0.18	0.28	0.42	0.00	
0.00	0.00	0.28	0.13	0.15	0.07	0.07	0.09	0.06	0.04	0.03	0.06	0.06	0.05	0.05	0.05	0.05	0.04	0.04	0.04	0.04	0.04	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.04	0.04	0.04	0.04	0.04	0.04	0.05	0.05	0.05	0.06	0.06	0.03	0.06	0.08	0.09	0.11	0.13	0.18	0.29	0.40	0.00	
0.00	0.00	0.34	0.16	0.16	0.08	0.09	0.09	0.08	0.04	0.03	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.03	0.03	0.03	0.03	0.03	0.07	0.08	0.09	0.11	0.14	0.19	0.31	0.32	0.00	
0.00	0.00	0.46	0.21	0.13	0.11	0.11	0.06	0.08	0.07	0.05	0.05	0.04	0.04	0.04	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.04	0.04	0.04	0.05	0.07	0.08	0.08	0.10	0.12	0.15	0.19	0.45	0.11	0.00	
0.00	0.00	0.54	0.29	0.19	0.15	0.12	0.10	0.09	0.08	0.07	0.07	0.06	0.06	0.06	0.05	0.05	0.05	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.05	0.05	0.05	0.05	0.06	0.06	0.07	0.07	0.07	0.09	0.09	0.12	0.15	0.23	0.45	0.00	0.00	
0.00	0.00	0.21	0.45	0.21	0.14	0.13	0.11	0.09	0.07	0.08	0.07	0.07	0.06	0.06	0.06	0.05	0.05	0.05	0.05	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.05	0.05	0.05	0.05	0.06	0.06	0.07	0.07	0.07	0.08	0.08	0.11	0.14	0.17	0.37	0.19	0.00	0.00	
0.00	0.00	0.00	0.45	0.32	0.20	0.15	0.12	0.10	0.09	0.08	0.08	0.07	0.07	0.06	0.06	0.06	0.05	0.05	0.05	0.05	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.05	0.05	0.05	0.05	0.05	0.06	0.06	0.07	0.07	0.08	0.08	0.09	0.10	0.13	0.16	0.26	0.36	0.00	0.00	0.00	
0.00	0.00	0.00	0.01	0.46	0.28	0.18	0.14	0.12	0.11	0.09	0.08	0.08	0.07	0.07	0.06	0.06	0.06	0.05	0.05	0.05	0.05	0.05	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.05	0.05	0.05	0.05	0.05	0.06	0.06	0.06	0.07	0.07	0.08	0.08	0.10	0.11	0.11	0.15	0.24	0.38	0.01	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.01	0.36	0.33	0.20	0.15	0.13	0.11	0.10	0.10	0.09	0.08	0.08	0.07	0.07	0.07	0.06	0.06	0.06	0.06	0.06	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.06	0.06	0.06	0.06	0.07	0.07	0.07	0.08	0.08	0.09	0.09	0.10	0.12	0.13	0.16	0.28	0.30	0.01	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.33	0.30	0.20	0.16	0.15	0.14	0.13	0.12	0.11	0.11	0.10	0.10	0.09	0.09	0.08	0.08	0.08	0.08	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.07	0.08	0.08	0.08	0.08	0.09	0.09	0.09	0.10	0.10	0.11	0.12	0.13	0.13	0.15	0.17	0.27	0.29	0.14	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.18	0.20	0.20	0.18	0.17	0.16	0.15	0.14	0.13	0.13	0.12	0.12	0.11	0.11	0.10	0.10	0.10	0.10	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.09	0.10	0.10	0.10	0.10	0.11	0.11	0.12	0.12	0.13	0.13	0.14	0.15	0.16	0.17	0.18	0.18	0.16	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
