0.00	0.00	370.75	446.80	598.15	601.70	680.37	759.42	763.44	767.43	771.27	774.93	778.45	781.82	785.06	788.16	791.10	793.89	796.50	798.94	801.19	803.24	805.09	806.75	808.21	809.48	810.53	811.38	812.01	812.43	812.63	812.61	812.38	811.92	811.24	810.35	809.23	807.90	806.35	804.58	802.60	800.41	798.01	795.40	792.60	789.60	786.41	783.03	779.47	775.73	771.81	767.71	763.42	758.91	754.17	749.35	744.52	665.81	587.82	583.76	434.53	360.10	0.00	
0.00	0.00	370.40	482.82	597.45	601.01	679.69	758.75	762.82	766.87	770.75	850.85	854.68	858.41	862.01	865.46	868.74	871.85	874.77	877.49	879.99	882.28	884.34	886.19	887.82	889.22	890.40	891.34	892.05	892.52	892.75	892.73	892.48	891.98	891.23	890.25	889.02	887.55	885.84	883.89	881.70	879.29	876.64	873.77	870.68	867.38	863.87	860.15	856.25	852.16	847.90	843.48	838.94	759.03	754.34	749.53	744.75	666.04	661.55	584.05	507.56	360.19	71.93	
0.00	0.00	369.44	481.79	596.31	599.95	678.62	757.70	761.82	765.94	769.89	850.03	853.90	857.67	861.31	864.79	868.11	871.24	874.18	876.92	879.45	881.75	883.83	885.69	887.33	888.74	889.92	890.87	891.59	892.06	892.29	892.28	892.03	891.53	890.79	889.80	888.58	887.11	885.40	883.45	881.27	878.85	876.21	873.35	870.26	866.97	863.47	859.77	855.88	851.82	847.59	843.21	838.71	758.85	754.21	749.47	744.77	666.11	661.68	584.23	507.78	360.50	71.98	
0.00	0.00	367.93	443.73	594.79	598.55	677.18	756.32	760.48	764.65	768.67	772.50	776.16	779.66	783.01	786.21	789.24	792.10	794.78	797.28	799.58	801.68	803.57	805.27	806.76	808.05	809.13	809.99	810.64	811.08	811.29	811.28	811.05	810.60	809.93	809.04	807.93	806.60	805.05	803.28	801.31	799.12	796.73	794.14	791.35	788.37	785.21	781.88	778.37	774.70	770.87	766.88	762.71	758.36	753.79	749.20	744.58	666.04	588.17	584.32	435.16	361.04	0.00	
0.00	0.00	292.85	441.99	519.04	596.91	675.47	679.61	758.92	763.04	767.09	770.98	774.69	778.23	781.63	784.86	787.93	790.83	793.54	796.07	798.40	800.52	802.43	804.15	805.66	806.96	808.05	808.93	809.59	810.03	810.24	810.24	810.02	809.57	808.90	808.01	806.89	805.56	804.01	802.24	800.26	798.07	795.68	793.08	790.29	787.32	784.16	780.83	777.34	773.69	769.88	765.93	761.81	757.53	753.15	748.76	670.05	665.80	588.06	511.16	435.32	289.37	0.00	
0.00	0.00	291.48	440.23	517.20	595.08	673.63	677.77	757.11	761.24	765.31	769.19	772.92	776.50	779.93	783.20	786.31	789.25	792.00	794.56	796.91	799.07	801.01	802.74	804.27	805.59	806.70	807.58	808.25	808.70	808.92	808.93	808.70	808.26	807.59	806.69	805.58	804.24	802.68	800.91	798.92	796.73	794.33	791.73	788.93	785.95	782.79	779.47	775.99	772.36	768.59	764.69	760.67	756.54	752.28	748.06	669.49	665.44	587.86	511.14	435.78	290.01	0.00	
0.00	0.00	145.40	365.59	441.92	519.26	597.30	675.91	679.93	683.85	763.48	767.31	771.04	774.64	778.10	781.40	784.55	787.52	790.31	792.90	795.29	797.47	799.44	801.20	802.75	804.09	805.21	806.11	806.78	807.24	807.47	807.48	807.26	806.82	806.14	805.25	804.13	802.79	801.23	799.44	797.45	795.24	792.83	790.22	787.42	784.43	781.27	777.94	774.47	770.86	767.13	763.30	759.39	755.44	676.51	672.68	668.79	591.10	514.08	437.97	363.75	145.16	0.00	
0.00	0.00	0.00	291.80	440.67	517.69	595.56	599.23	678.06	681.84	685.60	689.24	692.64	695.91	699.04	702.05	704.91	707.61	710.14	712.50	714.68	716.66	718.45	720.05	721.46	722.68	723.70	724.52	725.13	725.55	725.77	725.77	725.58	725.18	724.58	723.77	722.76	721.55	720.14	718.53	716.73	714.74	712.57	710.21	707.69	705.00	702.15	699.17	696.05	692.83	689.51	686.11	682.62	678.95	675.28	671.71	593.77	590.56	513.87	438.43	291.63	0.00	0.00	
0.00	0.00	0.00	73.05	293.00	442.55	519.71	522.90	601.19	604.56	607.98	687.40	690.69	693.93	697.08	700.12	703.01	705.75	708.33	710.72	712.93	714.94	716.76	718.38	719.81	721.05	722.08	722.91	723.54	723.97	724.19	724.20	724.01	723.61	723.01	722.20	721.18	719.97	718.55	716.93	715.12	713.12	710.93	708.56	706.01	703.31	700.45	697.45	694.34	691.13	687.85	684.54	681.23	602.55	599.32	596.25	518.86	516.26	440.41	292.85	73.06	0.00	0.00	
0.00	0.00	0.00	0.00	146.73	294.30	444.47	446.99	524.64	527.50	606.21	609.32	612.31	615.23	618.06	620.80	623.41	625.88	628.21	630.37	632.36	634.17	635.81	637.27	638.56	639.67	640.60	641.35	641.92	642.30	642.50	642.52	642.35	642.00	641.46	640.73	639.83	638.74	637.48	636.03	634.41	632.62	630.66	628.54	626.27	623.85	621.29	618.62	615.84	612.99	610.08	607.15	604.22	601.25	523.39	520.89	444.14	442.51	294.09	146.74	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	296.32	371.85	448.62	450.84	453.24	531.72	534.25	536.80	539.32	541.75	544.07	546.27	548.34	550.26	552.03	553.64	555.09	556.39	557.53	558.51	559.34	560.01	560.51	560.85	561.03	561.05	560.90	560.59	560.12	559.49	558.69	557.73	556.62	555.34	553.92	552.34	550.61	548.74	546.73	544.60	542.34	539.98	537.53	535.02	532.49	529.97	527.55	449.86	447.68	445.99	370.37	295.53	73.68	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	149.12	299.24	300.04	376.96	378.69	380.56	382.44	384.29	386.06	387.76	389.36	390.86	392.25	393.53	394.70	395.75	396.69	397.51	398.22	398.82	399.30	399.67	399.92	400.05	400.06	399.96	399.74	399.40	398.94	398.37	397.68	396.88	395.97	394.94	393.81	392.56	391.22	389.77	388.23	386.60	384.90	383.12	381.31	379.47	377.65	375.96	374.51	298.47	297.79	148.46	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	75.75	76.15	76.54	76.92	77.28	77.63	77.95	78.25	78.53	78.79	79.02	79.23	79.42	79.58	79.73	79.85	79.94	80.02	80.07	80.09	80.09	80.07	80.03	79.96	79.87	79.76	79.62	79.46	79.28	79.07	78.84	78.59	78.32	78.03	77.72	77.40	77.05	76.70	76.33	75.95	75.57	75.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
